toco,fhr,baseline,acc,dec
0.0,129.0,144.88275892997763,0,0
0.0,129.0,144.87537960681664,0,0
0.0,128.75,144.86800028365568,0,0
0.0,128.75,144.8606209604947,0,0
0.0,128.75,144.85324163733375,0,0
0.0,128.75,144.84586231417276,0,0
0.0,126.25,144.8384829910118,0,0
0.0,126.25,144.83110366785084,0,0
0.0,125.0,144.82372434468985,0,0
0.0,125.0,144.8163450215289,0,0
0.0,124.5,144.80896569836793,0,0
0.0,124.5,144.80158637520694,0,0
0.0,124.75,144.79420705204598,0,0
0.0,124.75,144.78682772888502,0,0
0.0,125.0,144.77944840572405,0,0
0.0,125.0,144.77206908256306,0,0
0.0,125.0,144.7646897594021,0,0
0.0,125.0,144.75731043624114,0,0
0.0,125.25,144.74993111308015,0,0
0.0,125.25,144.7425517899192,0,0
0.0,124.75,144.73517246675823,0,0
0.0,131.0,144.72779314359727,0,0
0.0,131.0,144.72041382043628,0,0
0.0,133.25,144.71303449727532,0,0
0.0,133.25,144.70565517411436,0,0
0.0,146.0,144.69827585095337,0,0
0.0,146.0,144.6908965277924,0,0
0.0,135.5,144.68351720463144,0,0
0.0,148.25,144.67613788147045,0,0
0.0,148.25,144.6687585583095,0,0
0.0,137.5,144.66137923514853,0,0
0.0,137.5,144.65399991198757,0,0
0.0,150.0,144.64662058882658,0,0
0.0,138.5,144.63924126566562,0,0
0.0,138.5,144.63186194250466,0,0
0.0,142.25,144.62448261934367,0,0
0.0,142.25,144.6171032961827,0,0
0.0,139.5,144.60972397302174,0,0
0.0,139.5,144.60234464986078,0,0
0.0,138.5,144.5949653266998,0,0
0.0,151.0,144.58758600353883,0,0
0.0,151.0,144.58020668037787,0,0
0.0,148.5,144.57282735721688,0,0
0.0,141.75,144.56544803405592,0,0
0.0,141.75,144.55806871089496,0,0
0.0,144.75,144.55068938773397,0,0
0.0,144.75,144.543310064573,0,0
0.0,144.0,144.53593074141205,0,0
0.0,143.25,144.52855141825108,0,0
0.0,143.25,144.5211720950901,0,0
0.0,142.0,144.51379277192913,0,0
0.0,142.0,144.50641344876817,0,0
0.0,137.75,144.49903412560718,0,0
0.0,137.75,144.49165480244622,0,0
0.0,135.0,144.48427547928526,0,0
0.0,133.5,144.4768961561243,0,0
0.0,133.5,144.4695168329633,0,0
0.0,129.5,144.46213750980235,0,0
0.0,129.5,144.45475818664139,0,0
0.0,129.25,144.4473788634804,0,0
0.0,129.25,144.43999954031943,0,0
0.0,125.75,144.43262021715847,0,0
0.0,125.75,144.42524089399748,0,0
0.0,125.75,144.41786157083652,0,0
0.0,125.75,144.41048224767556,0,0
0.0,130.0,144.4031029245146,0,0
0.0,130.0,144.3957236013536,0,0
0.0,130.0,144.38834427819265,0,0
0.0,130.0,144.3809649550317,0,0
0.0,130.0,144.3735856318707,0,0
0.0,130.0,144.36620630870974,0,0
0.0,149.5,144.35882698554877,0,0
0.0,149.5,144.3514476623878,0,0
0.0,149.5,144.34406833922682,0,0
0.0,149.5,144.33668901606586,0,0
0.0,149.25,144.3293096929049,0,0
0.0,149.25,144.3219303697439,0,0
0.0,149.25,144.31455104658295,0,0
0.0,147.25,144.307171723422,0,0
0.0,147.25,144.299792400261,0,0
0.0,145.25,144.29241307710004,0,0
0.0,145.25,144.28503375393908,0,0
0.0,145.25,144.2776544307781,0,0
0.0,145.25,144.27027510761712,0,0
0.0,145.25,144.26289578445616,0,0
0.0,145.25,144.2555164612952,0,0
0.0,143.25,144.2481371381342,0,0
0.0,143.25,144.24075781497325,0,0
0.0,142.0,144.2333784918123,0,0
0.0,142.0,144.22599916865133,0,0
0.0,139.0,144.21861984549034,0,0
0.0,136.0,144.21124052232938,0,0
0.0,136.0,144.20386119916841,0,0
0.0,133.5,144.19648187600743,0,0
0.0,133.5,144.18910255284646,0,0
0.0,130.75,144.1817232296855,0,0
0.0,130.75,144.1743439065245,0,0
0.0,130.5,144.16696458336355,0,0
0.0,130.5,144.1595852602026,0,0
0.0,129.75,144.15220593704163,0,0
0.0,129.75,144.14482661388064,0,0
0.0,129.0,144.13744729071968,0,0
0.0,129.0,144.13006796755872,0,0
0.0,129.25,144.12268864439773,0,0
0.0,129.0,144.11530932123677,0,0
0.0,129.0,144.1079299980758,0,0
0.0,128.0,144.10055067491484,0,0
0.0,128.0,144.09317135175385,0,0
0.0,129.0,144.0857920285929,0,0
0.0,129.0,144.07841270543193,0,0
0.0,128.75,144.07103338227094,0,0
0.0,128.75,144.06365405910998,0,0
0.0,127.5,144.05627473594902,0,0
0.0,127.5,144.04889541278803,0,0
0.0,131.75,144.04151608962707,0,0
0.0,134.5,144.0341367664661,0,0
0.0,134.5,144.02675744330514,0,0
0.0,136.25,144.01937812014415,0,0
0.0,136.25,144.0119987969832,0,0
0.0,139.0,144.00461947382223,0,0
0.0,139.0,143.99724015066124,0,0
0.0,139.0,143.98986082750028,0,0
0.0,141.5,143.98248150433932,0,0
0.0,141.5,143.97510218117833,0,0
0.0,140.75,143.96772285801737,0,0
0.0,140.75,143.9603435348564,0,0
0.0,139.75,143.95296421169544,0,0
0.0,136.75,143.94558488853446,0,0
0.0,136.75,143.9382055653735,0,0
0.0,135.25,143.93082624221253,0,0
0.0,135.25,143.92344691905154,0,0
0.0,134.5,143.91606759589058,0,0
0.0,134.5,143.90868827272962,0,0
0.0,134.25,143.90130894956866,0,0
0.0,134.25,143.89392962640767,0,0
0.0,134.5,143.8865503032467,0,0
0.0,137.25,143.87917098008575,0,0
0.0,137.25,143.87179165692476,0,0
0.0,139.5,143.8644123337638,0,0
0.0,139.5,143.85703301060283,0,0
0.0,138.25,143.84965368744184,0,0
0.0,138.25,143.84227436428088,0,0
0.0,139.5,143.83489504111992,0,0
0.0,141.25,143.82751571795896,0,0
0.0,141.25,143.82013639479797,0,0
0.0,138.0,143.812757071637,0,0
0.0,138.0,143.80537774847605,0,0
0.0,139.25,143.79799842531506,0,0
0.0,137.75,143.7906191021541,0,0
0.0,137.75,143.78323977899313,0,0
0.0,139.75,143.77586045583217,0,0
0.0,139.75,143.76848113267118,0,0
0.0,137.75,143.76110180951022,0,0
0.0,137.75,143.75372248634926,0,0
0.0,136.25,143.74634316318827,0,0
0.0,135.25,143.7389638400273,0,0
0.0,135.25,143.73158451686635,0,0
0.0,135.75,143.72420519370536,0,0
0.0,135.75,143.7168258705444,0,0
0.0,137.5,143.70944654738344,0,0
0.0,137.5,143.70206722422247,0,0
